-1.012099080471335483e-01,5.507386432904567974e-02
-5.088165856582445024e-01,-3.487735494860881580e-02
1.895279302612163375e-01,2.843665376685498569e-01
-3.678080722367798594e-01,-2.969963498413895620e-01
-3.259878384602470786e-02,-5.189558953071218284e-01
-1.145305958939673852e-01,2.051552697861291213e-02
-2.524096521893365308e-01,8.316841654061784064e-03
-2.020212974375922566e-01,1.238149280156192328e-01
-5.012744741748202670e-02,-6.934123810559847390e-02
-1.508259087081990218e-02,-3.661122018700543879e-01
1.612289983073268984e-01,2.525561024699002344e-01
-1.866110399139600806e-01,-3.291420177493345478e-02
7.506940576626385253e-01,-6.475283838089095356e-01
-5.843453950949254599e-02,-8.669902148955393323e-03
3.673517956978986088e-01,1.269345147595295860e-03
1.550208721471903472e-01,-1.876764720693849253e-02
-5.377344961001222501e-01,-1.766620663483362344e-02
-1.013347388360996554e-01,-1.669452541346766461e-01
-1.695964851423583941e-01,-1.816283249143419154e-01
-3.947081278237207225e-01,3.275602460471714883e-01
-6.431947369311337426e-02,5.110861810586696946e-02
-2.103685907254089493e-02,-2.303014607844700024e-01
-9.617805693930166211e-02,9.764826710495191908e-02
2.819988767911142946e-01,-3.386011176172663562e-01
6.340510103895528882e-02,-3.268465290146528313e-01
-5.994530017347428352e-02,9.390129267125986445e-02
-2.534460612584097383e-01,1.954463619572141264e-01
-1.901395929425422626e-01,-7.757373449976277813e-02
-1.504371639186772025e-01,-3.426472870849953112e-01
-3.760321501955106727e-01,3.212321698715117635e-01
4.669670038152883285e-01,-7.444994442392890432e-01
9.934500691526204630e-02,-3.496315953434350199e-01
2.657874827987536381e-01,4.880699653304616109e-02
-1.132876368937750511e-01,5.344486256405655417e-02
5.404935415696182806e-03,-1.208077699765400075e-02
-3.588357714231609208e-01,4.422824652411291857e-01
3.251508744357167191e-01,3.907239159366664438e-01
-1.976921319192634086e-01,3.504913724777515560e-02
-1.697739543761643821e-01,7.604428644533278714e-02
-9.386781582205783181e-02,3.640429625000288216e-02
-1.389243803930604315e-01,1.475879244284190595e-01
3.431723173839312802e-01,-2.017789632949484602e-01
7.916186035141459243e-02,-2.627747051821272550e-01
1.024850191017443735e-01,-5.110049895258525487e-02
-3.899132897667340059e-02,1.927844796689310788e-02
-5.470132009366131948e-02,-6.291262962549014348e-02
-1.670888309778174596e-01,7.224739180108127878e-02
-5.011076402544052504e-03,2.237471443756943734e-01
3.370144532481026967e-01,-4.377989924335516925e-01
-1.052312425109503714e-02,-1.203361851960831203e-01
2.131690719335047335e-01,2.155866344057461581e-01
6.158240597445762549e-02,-2.484085587523285898e-01
3.695127214650583136e-01,4.720550460212853960e-01
-3.924755272492796987e-01,5.370764290175081973e-02
-3.043155625410277065e-01,-2.460336835910043318e-01
6.012218682244823142e-01,-7.771517583964605569e-01
-2.903040729094897854e-01,-1.019324294151033178e-01
-1.685494561957182336e-01,8.962551967801482555e-02
-4.259434825455055140e-01,-2.476479038787409992e-01
3.285260892920254805e-01,-1.659715457497616398e-01
3.402449289366697438e-01,-2.192254923140097844e-01
-9.321026869617719812e-02,3.902768539503760625e-02
-4.807313751776221555e-01,5.159383921479032686e-02
4.229301269201526936e-01,-3.927274099160416587e-01
6.360652867946697819e-01,-1.434216776860728348e-01
2.400635517463703406e-01,-7.533121253490095148e-02
-1.819561880231874984e-01,-4.349698701873436213e-02
-6.106432284506226049e-02,-1.699981595294106362e-01
-1.392290565471597866e-02,-2.628905097489774856e-01
1.768418172012877765e-01,-2.408685647049263745e-01
-2.063127398098178189e-01,1.073156937228370578e-01
2.288115682039515431e-03,-7.842962033616110440e-02
-1.020243159053046966e-01,1.317296933791287095e-01
2.058931937451776717e-01,3.335735435015802072e-04
-2.111312185814070985e-01,-7.290801800406335187e-02
-2.070146366849680286e-01,3.304359810443526224e-01
-9.989286932014090903e-02,1.204451747159388658e-01
-1.350802945217331186e-01,4.850106896216060948e-02
-2.811718303179288059e-01,-3.746561080448838899e-02
6.026286463082453082e-02,-8.866176288803058470e-02
1.890922974452274585e-01,-2.548499797528415156e-01
-3.330610354704070519e-01,1.922064479150824567e-01
-1.361517822119513443e-01,-9.822937675525560131e-02
9.136735587030325734e-02,-4.617198701455073051e-01
-4.910457420012488347e-03,-4.362339630358587350e-02
-7.783704103609795366e-02,6.427218123543514128e-02
-1.566233078890383046e-01,6.730608007285478200e-02
-2.071963394224770327e-01,1.418271403846339818e-01
2.426547878555327664e-01,-3.939101716870029302e-01
-1.979539251554311430e-01,6.109506686515727737e-03
-1.622221955723126274e-01,2.183890407060208941e-02
-1.153858632689737929e-01,-3.529682928038174738e-02
1.574896220339151026e-02,-1.215007201907781081e-01
-1.626831755800862978e-01,-2.947755989730447834e-01
-5.071186291737262569e-02,2.527362811494370670e-02
3.269809756230284137e-01,-2.711293340641865446e-01
3.310241771086758211e-02,-1.428677727424951249e-01
1.476752421860375308e-01,-2.409380867550956207e-01
-4.440148287878959571e-02,5.739583675696209412e-03
-6.304691866159504998e-02,1.318198849608276380e-01
3.219259322003364954e-01,-4.877773433625168797e-01
-8.389150633246353350e-02,-2.515021437790552761e-01
-1.741529496835564073e-01,-7.817793780042697760e-02
-1.497464252499811632e-01,6.803726778458565883e-02
6.173858696246887767e-01,4.228108634427701212e-02
-2.352564713102505561e-02,3.677484986145154039e-02
-3.352913027409348823e-01,1.103357315439565667e-01
3.131382431038554626e-01,4.682288800912194349e-01
-6.876721911084192340e-02,4.046908055159864070e-01
-1.385552439133234670e-01,9.543728154070726249e-03
8.406953907163995654e-02,-2.274055892435560833e-01
-9.167464003990709320e-02,5.114332773078002214e-02
-2.116808217477271215e-01,1.333288819916587098e-01
3.966641357380787936e-01,-4.451270109671389141e-01
-1.229944524087952795e-01,5.254198807193456028e-02
2.129557149560726004e-01,2.081779874301779854e-01
-6.287845941324922416e-02,3.531682767598627593e-02
1.124424553470587396e-01,7.680223854723582620e-03
6.422738771831463245e-01,3.588989429042894197e-01
-4.341118471190755779e-01,1.278842332105602914e-02
-3.193229390253394251e-01,1.592544153904567883e-01
5.694566673891290898e-02,-2.284888427727441718e-01
-3.883963063493652695e-02,-2.047520265452538735e-01
3.410874240916582645e-01,4.968596840508035517e-01
-3.549555570300668567e-02,-7.545928941554874703e-02
-3.197081053594517108e-01,2.053870039282532367e-01
-2.813241910513492733e-02,-5.014278083179583845e-02
-4.770565677462214327e-02,-3.741932810472160809e-02
2.727790859663311099e-02,-1.143818492341936582e-01
-4.126249751231896301e-01,-7.973970427758010626e-02
-5.733901321472232443e-02,4.156008975435789704e-02
-1.991982973529142775e-01,1.846135637589007839e-01
3.429317664694854217e-01,-5.425755660378055456e-01
-8.878132104224689680e-02,-1.431505971709048745e-02
-1.175619161010093144e-01,1.624297628146072203e-02
1.654784277949751525e-02,1.642240707518280718e-01
1.551449746493663850e-01,-3.828628756156467472e-01
3.803885325235251691e-01,4.920181420419462714e-01
5.116505786233134234e-01,6.745690555733413474e-01
-2.895940035074570651e-01,1.228725352395577258e-01
-2.560292677890365076e-01,1.086833136184099796e-01
6.598767144521466843e-01,6.764128366979347273e-01
-1.304791693621027426e-01,8.328939116160448408e-02
1.020850716130324187e+00,3.822689206931175754e-01
-1.466561661031168529e-01,1.662468681895511169e-01
-2.584620138898903463e-02,1.446544412420085017e-02
4.440063425955213527e-01,6.237413084247985795e-01
-3.751968301400204764e-01,1.209582159066545509e-01
-3.047712844741469473e-02,-7.679200519459243590e-02
-3.235365081824949085e-01,-9.016432660361284324e-02
-3.768548744157453334e-01,4.068877217805225710e-01
2.601536106168688689e-01,-3.074576283303702695e-01
-3.874420776837689262e-02,-5.080691292740378145e-02
-2.905680478973033942e-01,2.368729998717504781e-01
-4.288169786056522659e-01,4.477322573823979690e-01
-9.160519186958954174e-02,1.520778768694966976e-01
-1.724960137979379415e-01,-1.105201927777344113e-02
7.189758280948729818e-02,-2.080352867607308809e-01
4.141562970568734015e-01,-2.704008488477756544e-01
-1.086463303766294630e-01,4.261971892533262807e-01
2.886932295265286913e-02,-3.024085608254628021e-01
2.534157151763698490e-01,-1.175249832565639085e-01
-7.274001306933934596e-02,5.250076284341961136e-02
1.167811752466578895e-01,2.103035659279300917e-01
-1.429773905093664477e-01,1.979948888349391742e-02
-5.607988831953378828e-01,-2.548131501835216861e-01
-6.725978201247949373e-02,2.399074879229664767e-02
8.740411129086220025e-04,-2.918292020606720258e-02
-5.132945837899358099e-02,3.655477501942346330e-01
2.226996226073929552e-02,-8.885959663896478289e-02
-3.352109428121632373e-01,-6.292204358234275430e-02
-2.901974206780564072e-02,-1.258550577585768326e-01
1.424459108943194885e-01,-3.264869845958108252e-01
-5.215326770804130235e-02,7.711501217570751465e-02
-7.756350458426550243e-02,3.781551318909861376e-02
-8.271484421089966843e-02,-5.612247683970224971e-02
-4.503025406020848553e-01,2.188062291662268011e-01
5.645196284416581500e-01,7.995337772385614772e-02
5.812040747174732624e-01,4.556904773653025487e-01
-3.348043728327103619e-01,-5.012149516475334493e-02
2.856971814493937112e-01,-1.077841093684231422e-01
-1.447765472096889938e-01,1.574752105359816801e-02
4.104340891058262386e-01,5.935118316358752727e-02
-9.962384879336434740e-02,6.557758856442565121e-02
2.479849065854422552e-01,-4.482770189761183660e-02
2.656339862179776801e-01,-1.091083047797344052e-01
6.288406360611916712e-01,7.128240150568438960e-01
4.764000229198718794e-01,-2.103862162590061091e-01
-2.856376714103966985e-01,1.313438405255299424e-01
5.247189187331164489e-02,-1.557560527567381913e-04
-7.875515711165384514e-02,4.790956695829886453e-02
1.619175743161793413e-01,4.370666091751312758e-03
-1.058290259151861007e-01,7.789744866388935429e-02
-3.682875899265682373e-01,2.226124714581789454e-01
3.779469653177491284e-01,-2.705142270427273732e-01
-1.126435745670815863e-01,1.057213488603576945e-01
-3.487403283349208016e-02,-7.501835232549504406e-02
-3.716892394658291576e-02,-4.323501086008834163e-03
1.002609764827915168e-01,-5.902603696180412640e-02
2.388903445250901980e-01,2.957540511269142192e-01
-7.419116735123951201e-02,6.106018783392311300e-02
-1.474485666716149890e-01,7.432469003643689121e-01
-8.988352076868594276e-02,2.407260478975407555e-02
2.228571509201257295e-01,-4.011109105788371321e-01
-3.365665752055160137e-02,-1.575955680176519269e-01
4.414589467086798003e-01,-5.190606957666650256e-01
-1.267323132340018518e-02,-1.243460699754501096e-02
-1.558698291105038158e-01,2.964089151332612859e-01
-6.636918760024587693e-02,-3.615270954065237692e-03
-7.288538180833908919e-02,1.083544503335043957e-02
-1.530955264273241301e-01,9.711504168768335388e-03
6.406469772516316663e-01,8.226324935358360069e-01
5.178446726833612068e-01,-3.758689488529080025e-01
-5.154683624100088457e-02,1.609691643162843412e-03
6.131412309546431239e-01,-1.732880564554509784e-01
2.739407168383418689e-01,4.073487292923073100e-01
4.509000202222557818e-01,-3.640372504152797895e-01
-2.507363052386075153e-01,1.559465805265478344e-01
-1.075110053882108174e-01,1.061186029093521416e-01
-6.025717892963362854e-03,2.701576867170096818e-03
-1.302286736017500314e-02,-1.596515245907422775e-01
1.409273101312426973e-02,1.758917733702690389e-01
2.415626461793974056e-01,-1.684421027621545164e-01
4.019514873574518976e-01,6.235391055221901624e-01
1.752568218219850357e-02,-6.916664938991150258e-02
9.941430163700736011e-02,-2.731493063475490257e-01
1.078443114680972120e-01,-7.179462285533610988e-02
-3.541131429016761839e-02,2.633466426356891876e-01
-1.093313737255705714e-01,9.213683836377617453e-02
3.360688660694657881e-01,-4.569032071637565973e-01
7.626736677151280119e-02,-2.528036662588597494e-01
-7.695773712972697744e-02,-5.921921898858495403e-02
5.697207482910824350e-01,-1.455321876752531107e-01
-7.096354227010304161e-02,-3.842784521782367790e-02
1.033847649202226417e-02,8.012749026309463896e-02
7.301473713827068279e-02,-1.649198706886287336e-01
5.047302913555435921e-01,-5.989991566463125361e-01
-1.617572598543154105e-01,4.588393012416339817e-02
-4.843628837736640297e-02,-1.002523555125998805e-01
-2.021543742902197904e-01,-2.999865213503580957e-02
3.439186004338417972e-03,3.569038431175807630e-02
-1.210672852141645404e-02,9.291306993878094278e-02
-1.817850566699922288e-01,9.904760963934755580e-02
-7.201480236974502902e-02,5.064822319938275946e-02
-2.317193497178661188e-01,1.205427111322542599e-01
2.895253434107505353e-01,-5.265584469219513064e-01
-4.945963206181340222e-01,7.074574630458838054e-02
3.195256563975573671e-01,4.552157125701192242e-01
2.664520975087211196e-01,-5.774594081879300678e-01
5.147069318676497640e-02,1.648106337277336839e-02
-4.876817644944472785e-02,1.083332415075836802e-01
1.427114181735925358e-01,-3.946024973217291711e-03
-1.579470548942338570e-01,2.011823808572142658e-01
4.965248342493944200e-02,-5.524267633302470254e-02
-7.100163715879516391e-02,2.822428639580693358e-02
-2.872051277513464895e-01,-3.921164522747177389e-02
3.231779715202917069e-01,3.553454426582179360e-01
-2.228337722399230392e-02,-8.870703298290874561e-02
3.121053404423277389e-01,-4.833447618463210249e-01
4.859189139819183323e-01,5.473411184322803935e-01
-9.659158042194973537e-02,4.718635400522974005e-02
9.665533579934013075e-02,-5.172031104865524795e-03
-4.360848726653151347e-02,1.209260502209200637e-02
1.393796004968256563e-01,-1.798916818622816327e-01
-9.080331587950248029e-02,1.693271743822562236e-02
-2.907201172934783130e-03,-2.427151150339095648e-02
-3.748567401795200316e-01,-1.694132256716688600e-01
-5.196766954376209370e-03,-3.804587320211529500e-03
-4.559340575911330906e-01,5.923823818666393987e-02
-2.840292375668838076e-01,2.050306921564362117e-01
-1.840309892264905267e-01,5.921211140740768875e-02
-4.183584064479903275e-02,-2.392152806833821865e-01
4.906914204605821728e-01,-4.079623263246011100e-01
-1.224096673057235851e-01,2.866717521819817788e-02
-2.727346686894941974e-01,5.798038024312416328e-01
6.967874437562538992e-01,-3.217978343174423550e-01
1.637532028510951532e-01,-2.046200537489746007e-01
1.326908845972978035e-01,-7.570003547149672940e-02
-1.930658522222416240e-01,3.188965658503028350e-02
1.677777443545392169e-02,-1.119791413350022385e-01
6.879976818323318977e-02,-3.629830159294546443e-01
-1.215816665567343996e-01,1.198372449849061799e-01
-3.154766330444414568e-01,1.408279810776219554e-01
-5.833603426710950307e-02,1.468402376373365709e-02
5.772984978312682980e-01,5.388516068077342513e-01
2.647733182784176575e-01,3.610507532328965374e-01
-7.662054675945613458e-02,5.753709631431675603e-02
4.959813709724394393e-01,2.626170934687951930e-01
-5.854403659229175799e-02,-6.646026276249283882e-02
1.286701873824921682e-01,1.741893327481651987e-01
-2.311634377686445641e-01,1.858335651987772785e-01
-2.422830347006935392e-01,1.631483073455922694e-01
1.571841051394926025e-01,-2.804596372012547745e-01
2.139563393960581747e-02,1.093072667732625930e-01
-3.784715600929471901e-01,3.430755816893977794e-01
5.123079722523871116e-02,5.367496854719427425e-03
5.699350416801856056e-01,-3.593873799052318407e-01
-3.836804594967206383e-01,-6.072730281769010002e-02
1.561134931525308689e-01,-3.094797642277357097e-01
-7.806968971984605543e-02,1.129436716016347514e-01
-3.342843401495271261e-02,-3.093084118654742531e-01
-4.068855571401493870e-02,-8.837964133485129437e-02
4.692676317714203349e-01,2.707735301510524328e-01
1.566545343928052725e-01,7.768089316153266310e-02
2.185883710083914855e-02,5.390603155176996314e-02
-4.980081804718484717e-01,-5.232357169286092763e-02
-1.973437454447641570e-01,3.468904493655960986e-01
4.660348010575801059e-01,-1.315006974273250639e-01
6.134655413002720187e-02,-2.352222409053116026e-01
-9.600085332791774562e-02,8.227941990101490799e-02
-6.792835157026923254e-02,2.362134403409921549e-02
-4.357699925672383623e-01,4.518808478764556602e-01
3.148960738521007219e-01,4.154732655191869378e-02
-5.145863928630726308e-02,-8.494685918776956335e-02
2.014111537316244926e-01,2.617679770292501984e-01
-8.672449918198182894e-02,-7.009717417490267388e-02
4.884995459419397973e-03,-1.222675478516337955e-01
2.016505737377509433e-01,-5.933064276474860413e-03
-8.827869755815798136e-02,3.855294285198655052e-02
-1.503931732905247343e-01,1.402695075910606604e-01
-2.697093909640395082e-01,3.218796653032413579e-01
-7.180367390040534592e-02,8.750028475393005489e-02
-5.149120305559714422e-02,1.905265526688059152e-01
-2.317344749575910023e-02,-1.208993358872671592e-01
9.923082946290003037e-02,1.360732186037149627e-01
2.236477661135821415e-01,-3.489710354372912993e-01
2.268013524314953511e-01,-3.441389905285870965e-01
3.888188958567013326e-02,-1.011117146809854261e-01
-2.710474206164271288e-02,6.570807883042864214e-03
4.126427201070658746e-01,5.505608239622787892e-01
-5.057662094099820566e-02,4.161307031941448992e-02
-1.171176940952025347e-01,7.405484270594418772e-02
-1.008082929067048161e-01,5.310818562245045449e-02
6.956807168067888902e-01,-2.376901357485445010e-01
1.091851652253115063e-01,-1.924479660701167438e-01
-1.826237647350864302e-01,1.874975568148213589e-01
-2.374862582282234180e-01,2.588708918541841042e-01
6.614017879376803133e-02,-3.599916668675006565e-02
1.011030810139399300e-01,-2.748615493465585424e-01
-7.196043365645922452e-02,8.198668226824966376e-02
-7.897024414202730158e-02,2.517897936032473596e-02
-4.430664231816423548e-01,5.603393243718591821e-01
-4.780096351866577886e-01,-9.810404552491817920e-02
-4.581113730984612276e-01,-3.161965612953223509e-02
6.299073271380737360e-01,2.700131561913966527e-01
2.218130005819995698e-01,2.713869959743159255e-01
-1.263777871012751741e-01,-2.235434284954242526e-02
6.159406172409857827e-02,6.590081840373963884e-02
-4.840361128906316666e-03,-4.501986672276440948e-02
1.225739865499342329e-02,-1.238162696980908695e-01
1.503423223255082597e-01,1.318464077473384399e-02
-3.134637827182463199e-01,2.680338547886506120e-02
4.742020525317250934e-01,5.705854187316140580e-01
5.482893958120646505e-02,-1.159752034404433058e-01
-3.951335715167023088e-02,-2.493456093626320313e-01
-4.274486103408204479e-02,-2.404553509727310745e-01
-2.175544165624908877e-01,1.403005493784960644e-01
1.051701199119670950e-02,-9.935182102813672200e-02
-1.912093298127235108e-01,1.442204027967523283e-01
2.552542316852260407e-01,-7.554703300032230562e-01
-1.518791958403790943e-01,5.400485033364548632e-02
-7.783607508920062368e-02,3.016582567749673954e-02
-1.376807229181206682e-01,-3.103196210716857931e-03
-8.130846674398371776e-02,4.606276202762512456e-02
-2.486629506588649841e-01,4.132844437588695935e-02
-6.656321544897973730e-02,-3.070983780837081012e-01
-2.063194388454655387e-02,-4.529311112205189338e-02
-1.087338932385136098e-01,3.988774706645212276e-02
-1.232838289913273794e-01,1.222570967478864810e-02
1.020155544356800975e-01,-4.218171028475929396e-01
-2.472613017756595810e-01,-1.308375822718532699e-02
1.832521055936803950e-02,-4.437336615977528070e-02
5.246521946862878760e-01,-7.180313043691739505e-01
-2.818504425839286551e-02,2.801135036932052638e-02
-1.736456240331327172e-02,-2.498972693445062898e-01
-2.966127508599764040e-01,3.749985648466737653e-01
2.715096497799055625e-02,-1.736812708904740266e-01
6.546087737450844157e-01,-8.520476854359147756e-02
-5.154923717702402097e-01,2.431689047472648524e-01
5.336668617710549345e-01,-3.703849103749098925e-01
2.369409887683036064e-01,-1.864791426682879949e-01
-4.067841031333926244e-02,4.406429356172228418e-02
-1.333859495689959651e-01,7.140511043899744337e-02
-1.342848754544180845e-01,-1.605906345289069906e-02
3.645301111248239190e-01,-6.678806955282852176e-01
2.109661458930081057e-01,3.746718276825870553e-01
-2.249819495094841637e-01,3.063829824175343663e-01
3.877818359767385981e-01,-9.803511413573249428e-03
-5.544023167412097663e-01,-1.113901505686168969e-01
-7.983651659122437128e-02,1.137234643360600242e-03
-1.666026108310684206e-01,5.452151863146354610e-02
5.086101578487196850e-02,-3.002885455384139979e-01
-1.538195363482603439e-01,-4.889489556804824805e-03
-7.785222832820720695e-02,4.846662875957747502e-02
6.254966976072159901e-02,-2.233718918655329400e-01
-3.770398715548468060e-01,-1.084725765563738786e-01
-3.676561703675321757e-01,-1.253538137241235750e-01
-1.730685174420342962e-02,-4.969304947180508414e-03
-7.567517167237990117e-02,1.940279550323294883e-02
6.067549145120481463e-02,-6.387789688885586736e-02
-3.863230583396350809e-02,6.993461568302548545e-03
-1.715647305847506354e-01,3.405389454125689469e-02
-8.326162460313031588e-02,2.800475302566819008e-03
1.637593105224283418e-01,-1.389325567400878092e-01
-1.491438509561619948e-02,8.507737603230708379e-02
-2.170101054579634450e-03,1.656928329426310964e-01
-2.969086183758734912e-02,-3.202286832477267697e-02
-1.147938588745391342e-01,4.327423978838337848e-02
-8.478785118301124246e-02,8.730833393159219413e-02
-1.252168977541124606e-01,7.674376439538355132e-02
-3.632774716404764681e-01,2.586701268812973548e-02
-1.249587793393672625e-01,3.060386137415131436e-01
3.579300569122289555e-01,-3.713755283132363916e-02
4.030798041508376617e-01,1.486294793980016404e-01
1.169423106101111637e-01,-1.320109080954942893e-01
4.051978376752429223e-01,-5.141944564158337089e-02
-1.644477801111956516e-01,1.207973864436936301e-01
9.251351807662602789e-02,2.823107912438131972e-01
-2.726300990945519920e-01,6.023893524245606257e-02
-6.372611256832777515e-01,3.497407945474061974e-01
-1.740339961804175661e-01,7.946098202526166721e-02
-3.785506260820963031e-02,-2.086002187977579470e-01
-5.182452064877298564e-02,1.917228276551572949e-02
5.381848569722769149e-02,-2.424429713067587921e-01
4.339860012510695642e-01,5.049430754143251487e-01
-1.337978183939246002e-01,8.478568079868234464e-02
1.115948088572179045e-02,-1.580886498853774080e-01
-9.432728296707995619e-02,3.214558695869545457e-01
-6.237393803369133127e-02,-5.082425979771219848e-02
-2.149916465451241210e-01,1.492915772526508533e-01
-3.653628999117579101e-01,1.542268963209447175e-01
-8.752451231997343539e-02,-1.413295550112391996e-01
-9.695318262195139203e-02,7.758064257992700052e-02
-1.389379265129580265e-01,-7.207874558278784538e-02
-1.968966974935422443e-02,-1.540033372847708637e-01
-1.265963334159604936e-01,-2.033546575898293948e-02
-4.357221629603976742e-01,-2.062557437415791228e-01
4.772286193805996835e-02,-7.808652719439987400e-02
-1.488114526634608248e-01,1.640491109607720432e-01
-3.493155091211215257e-01,3.448960302303237246e-01
3.359636379666215977e-01,4.651798440555758307e-01
-1.746210659862103831e-01,7.357478260571520545e-02
9.497112360799407627e-02,-3.088821090377908418e-01
-1.130138860478792223e-01,2.372748051256310872e-02
-1.244172712262345687e-01,6.438793490338831638e-02
-3.739858019735179950e-01,-2.702259584245988999e-02
2.389148726460371686e-01,-1.013523788042279827e-01
-1.045249829114504453e-01,5.349724998242823965e-02
-2.987270798833602248e-01,2.418980256066121937e-01
-1.955045580883213452e-02,-8.080458448959017964e-03
6.720869478473080472e-01,-3.375823079631481982e-02
4.318980923825976870e-01,-3.094193476735946913e-01
7.324163930814533985e-02,2.860273957423536961e-01
-7.417480638810909632e-02,-2.331723543330615489e-01
-6.558584317851737233e-02,-6.736939130186921955e-03
-4.272213698610584087e-01,8.611080959503168708e-02
8.145904597668274238e-01,-2.120671806396300929e-01
-2.907670694813559997e-01,2.047153866684959245e-01
-1.741583371681139081e-01,1.801514178496355367e-01
-2.043664936577715141e-01,-1.501263938674210763e-01
1.557953012695166041e-02,-2.805562491470242059e-01
-3.336538462081289208e-02,4.554925591545848362e-02
4.253912437538741320e-02,-4.004156832613415817e-01
-3.953517303980487729e-01,-1.108472228568281315e-01
-6.879625467459322963e-02,9.990327847648659831e-02
2.537232027344283811e-02,-1.575068710754141121e-01
-3.402158374483581910e-02,-1.035287467458448490e-01
-2.781795683093234439e-01,-5.257031154574520054e-02
4.623483830828584717e-01,-5.886044139135186981e-01
-1.554456195000502583e-01,8.308446985356365833e-02
2.267323047669515812e-01,-1.387257483475290709e-01
-1.132297451214920453e-01,-1.293710496037668578e-02
-1.939546157198933918e-01,3.959644045622381925e-02
-2.489475929258841147e-01,1.563591156268815396e-01
-4.328182776635371432e-01,-1.529874622260454231e-01
-1.858351321213141949e-01,1.524384485109349929e-01
2.264318371099206528e-01,-2.572301367068104416e-01
-1.040569593393272582e-02,6.610063457313733459e-02
